GEOID,district,longitude,latitude,elevation,updated,name,ownership,built,type,doctors,nurses,nurses2,pcns,ehts,pharmacists,labtechs,beds,maternal,general,cathmentpo,distneares,has_community,has_community2,water_pipe,water_run,electric,electric2,distnear2,sanitation,sanitation2,sanitation3,security,security2,tar_road,gravel_road,incinerator,autoway,dental,comments,type_edite
128,Makonde,30.194440841700001,-17.39,0,1998,Chikonohono,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,"Clinic"
129,Chipinge,32.497779846199997,-20.43694,0,1998,Chikore,3,0,Mission Hospital,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
130,Makoni,32.507030487100003,-17.72186,0,1998,Chikore,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,"Clinic"
131,Bikita,31.868560791,-20.0005,0,1998,Chikuku,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,"Clinic"
132,Chimanimani,32.937328338599997,-19.72056,0,1998,Chikukwa,6,0,Rural Health Centre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
133,Hwedza,31.917499542200002,-19.04894,0,1998,Chikurumadziva,6,0,Rural Health Centre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
134,Goromonzi,31.4858608246,-17.55206,0,1998,Chikwaka,4,0,Rural Hospital,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
135,Chimanimani,32.573139190699997,-19.85436,0,1998,Chikwakwa,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,"Clinic"
136,Beitbridge,31.091249465899999,-22.31725,0,1998,Chikwarakwara,4,0,Rural Health Centre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
137,Mutare,32.306781768800001,-19.33714,0,1998,Chikwariro,3,0,Mission Hospital,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
138,Chegutu,30.769720077500001,-18.45056,0,1998,Chikwava,7,0,Private Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
139,Gweru,29.956420898400001,-19.5555,0,1998,Chikwingwizha,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,"Clinic"
140,Mudzi,32.789558410600002,-17.20656,0,1998,Chikwizo,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,"Clinic"
141,Chiredzi,31.655860900899999,-21.22336,0,1998,Chilonga,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,"Clinic"
142,Rushinga,32.565368652300002,-16.65597,0,1998,Chimandau,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,"Clinic"
143,Buhera,31.8042201996,-19.47289,0,1998,Chimbudzi,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,"Clinic"
144,Mwenezi,30.506109237699999,-20.94306,0,1998,Chimbudzi,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,"Clinic"
145,Marondara,31.150190353399999,-18.40128,0,1998,Chimbwanda,4,0,Rural Health Centre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
146,Chiredzi,31.790639877299999,-21.35144,0,1998,Chimbwedziva,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,"Clinic"
147,Rushinga,32.129051208500002,-16.63128,0,1998,Chimhanda,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,"Clinic"
148,Gutu,31.606140136699999,-19.67189,0,1998,Chimombe,4,0,Rural Hospital,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
149,Mudzi,32.50730896,-16.96742,0,1998,Chimukoko,4,0,Rural Health Centre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
150,Goromonzi,31.184560775800001,-17.57161,0,1998,Chinamhora,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,"Clinic"
151,Mutoko,32.1051902771,-17.23619,0,1998,Chindenga,6,0,Rural Health Centre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
152,Shamva,31.527950286900001,-16.97833,0,1998,Chindunduma,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,"Clinic"
153,Binga,28.0750007629,-17.19472,0,1998,Chinego,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,"Clinic"
154,Binga,28.0750007629,-17.19472,0,1998,Chinego,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,"Clinic"
155,Mazowe,31.190179824800001,-16.92892,0,1998,Chinehasha,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,"Clinic"
156,Mudzi,32.554309845,-16.86803,0,1998,Chingamuka,6,0,Rural Health Centre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
157,Chiredzi,31.618940353399999,-21.41761,0,1998,Chingele,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,"Clinic"
158,Mberengwa,29.786609649700001,-20.72236,0,1998,Chingezi,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,"Clinic"
159,Makoni,32.502468109100001,-18.03619,0,1998,Chinhenga,6,0,Rural Health Centre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
160,Hurungwe,29.436939239499999,-17.21556,0,1998,Chinhere,5,0,Council Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
161,Makonde,30.2088909149,-17.36222,0,1998,Chinhoyi P.H,1,0,Provincial Hospital,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
162,Hwange,25.825830459599999,-17.94528,0,1998,Chinotimba,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,"Clinic"
163,Zaka,31.5558300018,-20.30689,0,1998,Chinyabako,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,"Clinic"
164,Makoni,32.022441864000001,-18.67194,0,1998,Chinyadza,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,"Clinic"
165,Chipinge,32.360828399699997,-20.91722,0,1998,Chinyamukwaka,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,"Clinic"
166,Goromonzi,31.3562793732,-17.83503,0,1998,Chinyika,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,"Clinic"
167,Gutu,31.4850597382,-19.50567,0,1998,Chinyika,4,0,Rural Health Centre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
168,Makoni,32.200469970699999,-18.18653,0,1998,Chinyudze,4,0,Rural Health Centre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
169,Makoni,32.289169311499997,-18.14361,0,1998,Chiome,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,"Clinic"
170,Marondara,31.2404994965,-18.32094,0,1998,Chiota,4,0,Rural Hospital,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
171,Bindura,31.355150222799999,-17.31758,0,1998,Chipadze,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,"Clinic"
172,Chipinge,32.353328704799999,-20.26306,0,1998,Chipangayi,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,"Clinic"
173,Marondara,31.639829635600002,-18.00653,0,1998,Chiparawe,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,"Clinic"
174,Mutare,32.704059600800001,-19.32369,0,1998,Chipendeke,6,0,Rural Health Centre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
175,Mutare,32.285358429,-19.17347,0,1998,Chipfatsura,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,"Clinic"
176,Ump,31.934169769299999,-17.22472,0,1998,Chipfunde,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,"Clinic"
177,Zaka,31.340719223000001,-20.06892,0,1998,Chipinda,6,0,Rural Health Centre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
178,Chipinge,32.619171142600003,-20.19583,0,1998,Chipinge,2,0,District Hospital,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
179,Chiredzi,31.7912807465,-20.836,0,1998,Chipiwa,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,"Clinic"
180,Guruve,30.725719451900002,-16.77972,0,1998,Chipuriro,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,"Clinic"
181,Zvimba,30.124170303300001,-17.68167,0,1998,Chirau,5,0,Council Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
182,Zaka,31.670890808100001,-20.56889,0,1998,Chiredzana,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,"Clinic"
183,Chiredzi,31.673219680799999,-21.036,0,1998,Chiredzi,2,0,Hospital,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
184,Gokwe,28.598890304600001,-17.54417,0,1998,Chireya,4,0,Rural Hospital,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
185,Kadoma,29.4205608368,-17.97611,0,1998,Chirikiti,5,0,Council Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
186,Mwenezi,30.1800003052,-21.11611,0,1998,Chirindi,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,"Clinic"
187,Chipinge,32.607498168900001,-20.27611,0,1998,Chiringa,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,"Clinic"
188,Bindura,31.161350250200002,-17.45422,0,1998,Chiriseri,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,"Clinic"
189,Shurugwi,30.1033096313,-19.67347,0,1998,Chironde,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,"Clinic"
190,Bikita,31.918029785200002,-19.88528,0,1998,Chirorwe,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,"Clinic"
191,Buhera,32.000938415500002,-19.45672,0,1998,Chirozva,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,"Clinic"
192,Hurungwe,28.8605594635,-16.04389,0,1998,Chirundu,5,0,Gvt Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
193,Chimanimani,32.8858604431,-19.90414,0,1998,Chisengu,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,"Clinic"
194,Shamva,31.600219726599999,-17.20986,0,1998,Chishapa,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,"Clinic"
195,Mutare,32.405559539800002,-19.603,0,1998,Chishingwi,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,"Clinic"
196,Mutasa,33.002140045200001,-18.38981,0,1998,Chisuko,5,0,Council Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
197,Chipinge,32.3602790833,-21.05306,0,1998,Chisuma,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,"Clinic"
198,Hwange,25.954719543500001,-18.01361,0,1998,Chisuma,6,0,Rural Health Centre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
199,Mudzi,32.358249664299997,-16.95819,0,1998,Chisvo,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,"Clinic"
200,Mutare,32.484031677200001,-19.12181,0,1998,Chitaka,5,0,clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
201,Mutare,32.686611175499998,-19.13406,0,1998,Chitakatira,5,0,Gvt Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
202,Gutu,31.202419281000001,-19.90722,0,1998,Chitando,6,0,Rural Health Centre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
203,Bikita,31.854530334500001,-20.20817,0,1998,Chitasa,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,"Clinic"
204,Murehwa,31.886529922499999,-17.67478,0,1998,Chitate,6,0,Rural Health Centre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
205,Gokwe,28.451110839799998,-18.19778,0,1998,Chitave,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,"Clinic"
207,Ump,31.783609390300001,-17.45139,0,1998,Chitimbe,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,"Clinic"
208,Nyanga,32.984218597400002,-17.79064,0,1998,Chitindo,5,0,Council Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
209,Mutasa,32.789749145499997,-18.55269,0,1998,Chitombo,5,0,Council Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
210,Mutare,32.623138427699999,-19.34144,0,1998,Chitora,8,0,Under Construction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
211,Shurugwi,30.338970184299999,-19.57206,0,1998,Chitora,6,0,Rural Health Centre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
212,Murehwa,31.868190765400001,-17.52417,0,1998,Chitowa,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,"Clinic"
213,Chiredzi,32.1513900757,-21.10053,0,1998,Chitsa,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,"Clinic"
214,Gutu,31.6173305511,-19.50175,0,1998,Chitsa,6,0,Rural Health Centre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
215,Guruve,30.555719375599999,-16.27722,0,1998,Chitsungo,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,"Clinic"
216,Ump,32.073890686,-16.94528,0,1998,Chitsungo,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,"Clinic"
217,Seke,31.0716400146,-18.01744,0,1998,Chitungwiza,1,0,General Hospital,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
218,Beitbridge,30.787530899,-22.20064,0,1998,Chituripasi,6,0,Rural Health Centre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
219,Gweru,29.952610015899999,-19.23689,0,1998,Chiundura,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,"Clinic"
220,Mudzi,32.287139892600003,-17.00475,0,1998,Chiunye,6,0,Rural Health Centre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
221,Hurungwe,29.349439620999998,-17.31583,0,1998,Chivende,5,0,Gvt Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
222,Chegutu,30.604169845600001,-18.17944,0,1998,Chivero,5,0,Council Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
223,Bindura,31.349569320699999,-17.46283,0,1998,Chiveso,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,"Clinic"
224,Zvimba,30.030559539799999,-17.66528,0,1998,Chivhere,5,0,Gvt Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
225,Chikomba,30.902719497700001,-19.01814,0,1998,Chivhu,4,0,General Hospital,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
226,Chikomba,30.906440734899999,-19.00511,0,1998,Chivhu,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,"Clinic"
227,Chivi,30.5065593719,-20.31897,0,1998,Chivi,2,0,District Hospital,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
228,Chivi,30.557559967,-20.35531,0,1998,Chivi,3,0,Mission Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
229,Chivi,30.6878604889,-20.39058,0,1998,Chivi,4,0,Rural Hospital,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
230,Bindura,31.3592205048,-17.32222,0,1998,Chiwaridzo,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,"Clinic"
231,Nyanga,31.571859359699999,-17.15781,0,1998,Chiwarira,5,0,Council Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
232,Buhera,31.989419937099999,-19.23839,0,1998,Chiwenga,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,"Clinic"
233,Mutare,32.250640869100003,-19.03914,0,1998,Chiwere,6,0,Rural Health Centre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
234,Buhera,31.8845596313,-19.22269,0,1998,Chiweshe,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,"Clinic"
235,Gutu,30.839309692400001,-19.63397,0,1998,Chiwore,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,"Clinic"
236,Chirumanzu,30.504470825199999,-19.55183,0,1998,Chizhou,6,0,Rural Health Centre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
237,Mwenezi,30.572500228900001,-21.13972,0,1998,Chizumba,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,"Clinic"
238,Chiredzi,32.019390106199999,-20.98369,0,1998,Chizvirizvi,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,"Clinic"
239,Chiredzi,31.290529251100001,-21.53381,0,1998,Chomopani,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,"Clinic"
240,Mazowe,31.0093708038,-17.6095,0,1998,Christon Bank,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
241,Hurungwe,29.642499923700001,-16.39278,0,1998,Chundu,5,0,Council Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
242,Mutare,32.670749664299997,-18.98767,0,1998,City Clinic,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
243,Umguza,28.6949996948,-20.11028,0,1998,Clay Products,5,0,Private Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
244,Chipinge,32.727218627900001,-20.10889,0,1998,Clear Water,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
245,Mberengwa,29.868719101,-20.48608,0,1998,C-Mine,7,0,Private Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
246,Gwanda,29.221780777,-21.0035,0,1998,Collen Bawn,7,0,Mine Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
247,Mazowe,30.9434299469,-17.38715,0,1998,Concession Hosp.,2,0,District Hospital,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
248,Gweru,29.819969177200001,-19.20722,0,1998,Connemara,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
249,Goromonzi,31.207420349100001,-17.95506,0,1998,Cranborne Clinic,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
250,Zvimba,30.941110611,-17.94139,0,1998,Crest Breeders,5,0,Council Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
251,Zvishavane,29.903110504200001,-20.33531,0,1998,Dadaya,3,0,Mission Hospital,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
252,Nkayi,28.666669845600001,-18.79722,0,1998,Dakamela,4,0,Rural Hospital,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
253,Chiredzi,31.4732494354,-21.33969,0,1998,Damarakanaka,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
254,Gutu,31.286359787,-19.37464,0,1998,Dambara,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
255,Mazowe,31.081119537399999,-17.19515,0,1998,Dambo,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
256,Kwekwe,29.122499465899999,-19.10328,0,1998,Cambridge,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
